"seed","replicate","n_genes","variants_per_gene","n_case1","n_control1","n_case2","n_control2","bf_mode","simulation_design","background_prob","background_multiplier","pi11_truth","mtada_error","method","target","metric","threshold","value"
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait1","bfdr_estimate",0.01,0.000720118336308084
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait1","bfdr_power",0.01,0.08
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait1","bfdr_discoveries",0.01,2
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait1","bfdr_observed_fdp",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait1","bfdr_estimate",0.05,0.0464037526762438
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait1","bfdr_power",0.05,0.2
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait1","bfdr_discoveries",0.05,5
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait1","bfdr_observed_fdp",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait1","bfdr_estimate",0.1,0.0703827168544877
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait1","bfdr_power",0.1,0.24
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait1","bfdr_discoveries",0.1,6
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait1","bfdr_observed_fdp",0.2,0.363636363636364
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait1","bfdr_estimate",0.2,0.192902608021518
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait1","bfdr_power",0.2,0.28
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait1","bfdr_discoveries",0.2,11
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait2","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait2","bfdr_estimate",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait2","bfdr_power",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait2","bfdr_discoveries",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait2","bfdr_observed_fdp",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait2","bfdr_estimate",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait2","bfdr_power",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait2","bfdr_discoveries",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait2","bfdr_observed_fdp",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait2","bfdr_estimate",0.1,0.0756689854258497
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait2","bfdr_power",0.1,0.1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait2","bfdr_discoveries",0.1,1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait2","bfdr_observed_fdp",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait2","bfdr_estimate",0.2,0.0756689854258497
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait2","bfdr_power",0.2,0.1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait2","bfdr_discoveries",0.2,1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","pleiotropy","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","pleiotropy","bfdr_estimate",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","pleiotropy","bfdr_power",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","pleiotropy","bfdr_discoveries",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","pleiotropy","bfdr_observed_fdp",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","pleiotropy","bfdr_estimate",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","pleiotropy","bfdr_power",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","pleiotropy","bfdr_discoveries",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","pleiotropy","bfdr_observed_fdp",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","pleiotropy","bfdr_estimate",0.1,0.0885600929574814
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","pleiotropy","bfdr_power",0.1,0.2
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","pleiotropy","bfdr_discoveries",0.1,1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","pleiotropy","bfdr_observed_fdp",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","pleiotropy","bfdr_estimate",0.2,0.0885600929574814
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","pleiotropy","bfdr_power",0.2,0.2
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","pleiotropy","bfdr_discoveries",0.2,1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","global","runtime_seconds",NA,18.043
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","pleiotropy","pi11_estimate",NA,0.0402084512506702
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait1","auc",NA,0.686821052631579
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait2","auc",NA,0.51530612244898
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","pleiotropy","auc",NA,0.806464646464646
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait1","pp08_power",0.8,0.12
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait1","pp08_fdp",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait1","pp08_discoveries",0.8,3
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait2","pp08_power",0.8,0.1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait2","pp08_fdp",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait2","pp08_discoveries",0.8,1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","pleiotropy","pp08_power",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","pleiotropy","pp08_fdp",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","pleiotropy","pp08_discoveries",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait1","bfdr_estimate",0.01,0.00144046477446735
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait1","bfdr_power",0.01,0.08
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait1","bfdr_discoveries",0.01,2
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait1","bfdr_estimate",0.05,0.0295114699293019
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait1","bfdr_power",0.05,0.12
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait1","bfdr_discoveries",0.05,3
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait1","bfdr_estimate",0.1,0.0889889109008766
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait1","bfdr_power",0.1,0.16
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait1","bfdr_discoveries",0.1,4
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.2,0.333333333333333
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait1","bfdr_estimate",0.2,0.190406932669738
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait1","bfdr_power",0.2,0.16
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait1","bfdr_discoveries",0.2,6
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait2","bfdr_estimate",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait2","bfdr_power",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait2","bfdr_discoveries",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait2","bfdr_estimate",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait2","bfdr_power",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait2","bfdr_discoveries",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait2","bfdr_estimate",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait2","bfdr_power",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait2","bfdr_discoveries",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait2","bfdr_estimate",0.2,0.155988979768031
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait2","bfdr_power",0.2,0.1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","trait2","bfdr_discoveries",0.2,1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","pleiotropy","bfdr_power",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","pleiotropy","bfdr_power",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","pleiotropy","bfdr_power",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","pleiotropy","bfdr_power",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","global","runtime_seconds",NA,17.955
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","separate_mirage","pleiotropy","pi11_estimate",NA,0.001
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait1","auc",NA,0.686315789473684
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait2","auc",NA,0.645102040816326
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","pleiotropy","auc",NA,0.677575757575758
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait1","pp08_power",0.8,0.36
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait1","pp08_fdp",0.8,0.86764705882353
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait1","pp08_discoveries",0.8,68
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait2","pp08_power",0.8,0.1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait2","pp08_fdp",0.8,0.979166666666667
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait2","pp08_discoveries",0.8,48
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","pleiotropy","pp08_power",0.8,0.2
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","pleiotropy","pp08_fdp",0.8,0.875
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","pleiotropy","pp08_discoveries",0.8,8
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.01,0.888888888888889
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.01,0.00919531589827572
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait1","bfdr_power",0.01,0.28
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.01,63
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.05,0.878378378378378
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.05,0.0462917357367984
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait1","bfdr_power",0.05,0.36
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.05,74
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.1,0.888888888888889
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.1,0.0964855492948587
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait1","bfdr_power",0.1,0.36
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.1,81
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.2,0.882978723404255
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.2,0.199906110024564
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait1","bfdr_power",0.2,0.44
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.2,94
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.01,0.979166666666667
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.01,0.00604748623816733
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait2","bfdr_power",0.01,0.1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.01,48
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.05,0.944444444444444
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.05,0.0449518821191257
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait2","bfdr_power",0.05,0.3
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.05,54
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.1,0.949152542372881
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.1,0.0949134642351258
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait2","bfdr_power",0.1,0.3
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.1,59
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.2,0.941176470588235
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.2,0.193805006890918
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait2","bfdr_power",0.2,0.4
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.2,68
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.01,0.75
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.01,0.00902414745219193
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.01,0.2
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.01,4
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.05,0.875
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.05,0.0445127623480725
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.05,0.2
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.05,8
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.1,0.888888888888889
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.1,0.0754820612184404
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.1,0.2
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.1,9
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.2,0.909090909090909
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.2,0.182006521379634
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.2,0.2
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.2,11
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","global","runtime_seconds",NA,0.800999999999995
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mtada_aggregated","pleiotropy","pi11_estimate",NA,0.00247524
20260814,2,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait1","auc",NA,0.656757894736842
20260814,2,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait2","auc",NA,0.677959183673469
20260814,2,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","pleiotropy","auc",NA,0.772121212121212
20260814,2,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,6,0.01,"","mirage_joint","trait1","pp08_power",0.8,0.04
