"seed","replicate","method","parameter","truth","estimate","abs_error"
20260815,3,"mtada_aggregated","pi01",0.01,0.01657872,0.00657872
20260815,3,"mtada_aggregated","pi11",0.01,0.00342128,0.00657872
20260816,4,"mirage_joint","pi00",0.94,0.829613124202916,0.110386875797084
20260816,4,"mirage_joint","pi10",0.04,0.140149702079651,0.100149702079651
20260816,4,"mirage_joint","pi01",0.01,0.000118037532387896,0.0098819624676121
20260816,4,"mirage_joint","pi11",0.01,0.0301191361850442,0.0201191361850442
20260816,4,"mirage_joint","eta1_C1",0.05,0.0957415722650514,0.0457415722650514
20260816,4,"mirage_joint","eta1_C2",0.2,0.327991963447548,0.127991963447548
20260816,4,"mirage_joint","eta1_C3",0.5,0.143723529192991,0.356276470807009
20260816,4,"mirage_joint","eta2_C1",0.03,0.167104411774778,0.137104411774779
20260816,4,"mirage_joint","eta2_C2",0.15,0.0737916851209146,0.0762083148790854
20260816,4,"mirage_joint","eta2_C3",0.4,0.571729289123531,0.171729289123531
20260816,4,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260816,4,"separate_mirage","pi10",0.04,0.049,0.009
20260816,4,"separate_mirage","pi01",0.01,0.019,0.009
20260816,4,"separate_mirage","pi11",0.01,0.001,0.009
20260816,4,"separate_mirage","eta1_C1",0.05,0.163170155684937,0.113170155684937
20260816,4,"separate_mirage","eta1_C2",0.2,0.526039747826184,0.326039747826184
20260816,4,"separate_mirage","eta1_C3",0.5,0.454293184305994,0.0457068156940056
20260816,4,"separate_mirage","eta2_C1",0.03,0.150217950018554,0.120217950018554
20260816,4,"separate_mirage","eta2_C2",0.15,0.0646661816302563,0.0853338183697437
20260816,4,"separate_mirage","eta2_C3",0.4,0.72745364050311,0.32745364050311
20260816,4,"mtada_aggregated","pi00",0.94,0.93512376,0.00487623999999998
20260816,4,"mtada_aggregated","pi10",0.04,0.04487624,0.00487624
20260816,4,"mtada_aggregated","pi01",0.01,0.01487624,0.00487624
20260816,4,"mtada_aggregated","pi11",0.01,0.00512376,0.00487624
20260817,5,"mirage_joint","pi00",0.94,0.854818302877817,0.0851816971221825
20260817,5,"mirage_joint","pi10",0.04,0.0603346588593367,0.0203346588593367
20260817,5,"mirage_joint","pi01",0.01,0.0453500867594953,0.0353500867594953
20260817,5,"mirage_joint","pi11",0.01,0.0394969515033506,0.0294969515033506
20260817,5,"mirage_joint","eta1_C1",0.05,0.0732786997115106,0.0232786997115106
20260817,5,"mirage_joint","eta1_C2",0.2,0.390851541318504,0.190851541318504
20260817,5,"mirage_joint","eta1_C3",0.5,0.621322703772012,0.121322703772012
