"seed","replicate","method","parameter","truth","estimate","abs_error"
20260814,2,"mirage_joint","pi01",0.01,0.0457583315380291,0.0357583315380291
20260814,2,"mirage_joint","pi11",0.01,0.00120988578398081,0.00879011421601919
20260814,2,"mirage_joint","eta1_C1",0.05,0.326605606712589,0.276605606712589
20260814,2,"mirage_joint","eta1_C2",0.2,0.0261677637984004,0.1738322362016
20260814,2,"mirage_joint","eta1_C3",0.5,0.986509246858736,0.486509246858736
20260814,2,"mirage_joint","eta2_C1",0.03,0.00376704666876459,0.0262329533312354
20260814,2,"mirage_joint","eta2_C2",0.15,0.402342641741051,0.252342641741051
20260814,2,"mirage_joint","eta2_C3",0.4,0.801931676300337,0.401931676300337
20260814,2,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260814,2,"separate_mirage","pi10",0.04,0.049,0.009
20260814,2,"separate_mirage","pi01",0.01,0.019,0.009
20260814,2,"separate_mirage","pi11",0.01,0.001,0.009
20260814,2,"separate_mirage","eta1_C1",0.05,0.344019132397324,0.294019132397324
20260814,2,"separate_mirage","eta1_C2",0.2,0.0242182010805237,0.175781798919476
20260814,2,"separate_mirage","eta1_C3",0.5,0.995454058178876,0.495454058178876
20260814,2,"separate_mirage","eta2_C1",0.03,0.000866882884282515,0.0291331171157175
20260814,2,"separate_mirage","eta2_C2",0.15,0.533457441465703,0.383457441465703
20260814,2,"separate_mirage","eta2_C3",0.4,0.992920142487271,0.59292014248727
20260814,2,"mtada_aggregated","pi00",0.94,0.93138333,0.00861666999999999
20260814,2,"mtada_aggregated","pi10",0.04,0.04861667,0.00861667
20260814,2,"mtada_aggregated","pi01",0.01,0.01861667,0.00861667
20260814,2,"mtada_aggregated","pi11",0.01,0.00138333,0.00861667
20260815,3,"mirage_joint","pi00",0.94,0.920468502083385,0.0195314979166149
20260815,3,"mirage_joint","pi10",0.04,0.0112296014439098,0.0287703985560902
20260815,3,"mirage_joint","pi01",0.01,0.048656194411481,0.038656194411481
20260815,3,"mirage_joint","pi11",0.01,0.019645702061224,0.00964570206122404
20260815,3,"mirage_joint","eta1_C1",0.05,0.07256666178724,0.02256666178724
20260815,3,"mirage_joint","eta1_C2",0.2,0.106815882606398,0.0931841173936016
20260815,3,"mirage_joint","eta1_C3",0.5,0.993677743274573,0.493677743274573
20260815,3,"mirage_joint","eta2_C1",0.03,0.0888545104348041,0.0588545104348041
20260815,3,"mirage_joint","eta2_C2",0.15,0.00310917113157542,0.146890828868425
20260815,3,"mirage_joint","eta2_C3",0.4,0.587834716182952,0.187834716182952
20260815,3,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260815,3,"separate_mirage","pi10",0.04,0.049,0.009
20260815,3,"separate_mirage","pi01",0.01,0.019,0.009
20260815,3,"separate_mirage","pi11",0.01,0.001,0.009
20260815,3,"separate_mirage","eta1_C1",0.05,0.0545924674811758,0.00459246748117578
20260815,3,"separate_mirage","eta1_C2",0.2,0.067311927767331,0.132688072232669
20260815,3,"separate_mirage","eta1_C3",0.5,0.839465410311295,0.339465410311295
20260815,3,"separate_mirage","eta2_C1",0.03,0.183836038400746,0.153836038400746
20260815,3,"separate_mirage","eta2_C2",0.15,0.000429827899615872,0.149570172100384
20260815,3,"separate_mirage","eta2_C3",0.4,0.984156434538044,0.584156434538044
20260815,3,"mtada_aggregated","pi00",0.94,0.930518929,0.00948107100000006
20260815,3,"mtada_aggregated","pi10",0.04,0.049481071,0.009481071
20260815,3,"mtada_aggregated","pi01",0.01,0.019481071,0.009481071
20260815,3,"mtada_aggregated","pi11",0.01,0.000518929,0.009481071
20260816,4,"mirage_joint","pi00",0.94,0.845915937798634,0.094084062201366
20260816,4,"mirage_joint","pi10",0.04,0.101280834743031,0.0612808347430308
20260816,4,"mirage_joint","pi01",0.01,0.0527930513105746,0.0427930513105746
20260816,4,"mirage_joint","pi11",0.01,1.01761477604534e-05,0.00998982385223955
20260816,4,"mirage_joint","eta1_C1",0.05,0.00118516358828925,0.0488148364117107
20260816,4,"mirage_joint","eta1_C2",0.2,0.285245656299461,0.0852456562994608
20260816,4,"mirage_joint","eta1_C3",0.5,0.245731875486583,0.254268124513417
20260816,4,"mirage_joint","eta2_C1",0.03,0.226512031334384,0.196512031334384
20260816,4,"mirage_joint","eta2_C2",0.15,0.0683382343222028,0.0816617656777972
20260816,4,"mirage_joint","eta2_C3",0.4,0.772878894005315,0.372878894005315
20260816,4,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260816,4,"separate_mirage","pi10",0.04,0.049,0.009
20260816,4,"separate_mirage","pi01",0.01,0.019,0.009
20260816,4,"separate_mirage","pi11",0.01,0.001,0.009
20260816,4,"separate_mirage","eta1_C1",0.05,0.000425155948447307,0.0495748440515527
20260816,4,"separate_mirage","eta1_C2",0.2,0.422330953010185,0.222330953010185
20260816,4,"separate_mirage","eta1_C3",0.5,0.490671616829235,0.00932838317076451
20260816,4,"separate_mirage","eta2_C1",0.03,0.281164998492388,0.251164998492388
20260816,4,"separate_mirage","eta2_C2",0.15,0.128848288828908,0.0211517111710918
20260816,4,"separate_mirage","eta2_C3",0.4,0.999442033719871,0.599442033719871
20260816,4,"mtada_aggregated","pi00",0.94,0.93127363,0.00872636999999998
20260816,4,"mtada_aggregated","pi10",0.04,0.04872637,0.00872637
20260816,4,"mtada_aggregated","pi01",0.01,0.01872637,0.00872637
20260816,4,"mtada_aggregated","pi11",0.01,0.00127363,0.00872637
20260817,5,"mirage_joint","pi00",0.94,0.819426822090899,0.120573177909101
20260817,5,"mirage_joint","pi10",0.04,0.137890172212809,0.0978901722128091
20260817,5,"mirage_joint","pi01",0.01,0.0420344209868378,0.0320344209868378
20260817,5,"mirage_joint","pi11",0.01,0.000648584709454543,0.00935141529054546
20260817,5,"mirage_joint","eta1_C1",0.05,0.00366880374277153,0.0463311962572285
20260817,5,"mirage_joint","eta1_C2",0.2,0.381396475602754,0.181396475602754
20260817,5,"mirage_joint","eta1_C3",0.5,0.382222216519922,0.117777783480078
20260817,5,"mirage_joint","eta2_C1",0.03,0.0183887754417833,0.0116112245582167
20260817,5,"mirage_joint","eta2_C2",0.15,0.272251541655058,0.122251541655058
20260817,5,"mirage_joint","eta2_C3",0.4,0.413118241506601,0.013118241506601
20260817,5,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260817,5,"separate_mirage","pi10",0.04,0.049,0.009
20260817,5,"separate_mirage","pi01",0.01,0.019,0.009
20260817,5,"separate_mirage","pi11",0.01,0.001,0.009
20260817,5,"separate_mirage","eta1_C1",0.05,0.00322261013199969,0.0467773898680003
20260817,5,"separate_mirage","eta1_C2",0.2,0.594460585075626,0.394460585075626
20260817,5,"separate_mirage","eta1_C3",0.5,0.626094663227001,0.126094663227001
20260817,5,"separate_mirage","eta2_C1",0.03,0.0158595231929696,0.0141404768070304
20260817,5,"separate_mirage","eta2_C2",0.15,0.506957725209538,0.356957725209538
20260817,5,"separate_mirage","eta2_C3",0.4,0.731097420262953,0.331097420262953
20260817,5,"mtada_aggregated","pi00",0.94,0.93319412,0.00680588000000004
20260817,5,"mtada_aggregated","pi10",0.04,0.04680588,0.00680588
20260817,5,"mtada_aggregated","pi01",0.01,0.01680588,0.00680588
20260817,5,"mtada_aggregated","pi11",0.01,0.00319412,0.00680588
20260818,6,"mirage_joint","pi00",0.94,0.860332296303886,0.0796677036961136
20260818,6,"mirage_joint","pi10",0.04,0.0811839034680457,0.0411839034680457
20260818,6,"mirage_joint","pi01",0.01,0.0331953685680694,0.0231953685680694
20260818,6,"mirage_joint","pi11",0.01,0.0252884316599985,0.0152884316599985
20260818,6,"mirage_joint","eta1_C1",0.05,0.0377039216487002,0.0122960783512998
20260818,6,"mirage_joint","eta1_C2",0.2,0.169433717101001,0.0305662828989993
20260818,6,"mirage_joint","eta1_C3",0.5,0.717257488910163,0.217257488910163
20260818,6,"mirage_joint","eta2_C1",0.03,0.00105989231587299,0.028940107684127
20260818,6,"mirage_joint","eta2_C2",0.15,0.42787133785981,0.27787133785981
20260818,6,"mirage_joint","eta2_C3",0.4,3.69000010175857e-05,0.399963099998982
20260818,6,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260818,6,"separate_mirage","pi10",0.04,0.049,0.009
20260818,6,"separate_mirage","pi01",0.01,0.019,0.009
20260818,6,"separate_mirage","pi11",0.01,0.001,0.009
20260818,6,"separate_mirage","eta1_C1",0.05,0.0338366850369613,0.0161633149630387
20260818,6,"separate_mirage","eta1_C2",0.2,0.264190170483373,0.0641901704833732
20260818,6,"separate_mirage","eta1_C3",0.5,0.999983137953954,0.499983137953954
20260818,6,"separate_mirage","eta2_C1",0.03,0.000649058650692263,0.0293509413493077
20260818,6,"separate_mirage","eta2_C2",0.15,0.682269631289811,0.532269631289811
20260818,6,"separate_mirage","eta2_C3",0.4,3.92243244820579e-05,0.399960775675518
20260818,6,"mtada_aggregated","pi00",0.94,0.930480996,0.00951900400000005
20260818,6,"mtada_aggregated","pi10",0.04,0.049519004,0.009519004
20260818,6,"mtada_aggregated","pi01",0.01,0.019519004,0.009519004
20260818,6,"mtada_aggregated","pi11",0.01,0.000480996,0.009519004
20260819,7,"mirage_joint","pi00",0.94,0.933388846408713,0.00661115359128672
20260819,7,"mirage_joint","pi10",0.04,0.00470410402326446,0.0352958959767355
20260819,7,"mirage_joint","pi01",0.01,0.00677634648371292,0.00322365351628708
20260819,7,"mirage_joint","pi11",0.01,0.0551307030843093,0.0451307030843093
20260819,7,"mirage_joint","eta1_C1",0.05,0.143980022060793,0.0939800220607927
20260819,7,"mirage_joint","eta1_C2",0.2,0.171528262163168,0.0284717378368316
20260819,7,"mirage_joint","eta1_C3",0.5,0.00385170685296575,0.496148293147034
20260819,7,"mirage_joint","eta2_C1",0.03,0.0373821169857535,0.00738211698575347
20260819,7,"mirage_joint","eta2_C2",0.15,0.582468909739637,0.432468909739637
20260819,7,"mirage_joint","eta2_C3",0.4,0.00186350792524795,0.398136492074752
20260819,7,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260819,7,"separate_mirage","pi10",0.04,0.049,0.009
20260819,7,"separate_mirage","pi01",0.01,0.019,0.009
20260819,7,"separate_mirage","pi11",0.01,0.001,0.009
20260819,7,"separate_mirage","eta1_C1",0.05,0.159657304710279,0.109657304710279
20260819,7,"separate_mirage","eta1_C2",0.2,0.306717637119644,0.106717637119644
20260819,7,"separate_mirage","eta1_C3",0.5,0.000275135145484871,0.499724864854515
20260819,7,"separate_mirage","eta2_C1",0.03,0.0600115059666502,0.0300115059666502
20260819,7,"separate_mirage","eta2_C2",0.15,0.776675135559311,0.626675135559311
20260819,7,"separate_mirage","eta2_C3",0.4,0.00032920540655101,0.399670794593449
20260819,7,"mtada_aggregated","pi00",0.94,0.930962853,0.00903714700000002
20260819,7,"mtada_aggregated","pi10",0.04,0.049037147,0.009037147
20260819,7,"mtada_aggregated","pi01",0.01,0.019037147,0.009037147
20260819,7,"mtada_aggregated","pi11",0.01,0.000962853,0.009037147
20260820,8,"mirage_joint","pi00",0.94,0.79558955564542,0.144410444354579
20260820,8,"mirage_joint","pi10",0.04,0.133496489254813,0.0934964892548129
20260820,8,"mirage_joint","pi01",0.01,0.0594760056486477,0.0494760056486477
20260820,8,"mirage_joint","pi11",0.01,0.0114379494511188,0.0014379494511188
20260820,8,"mirage_joint","eta1_C1",0.05,0.000894444301090341,0.0491055556989097
20260820,8,"mirage_joint","eta1_C2",0.2,0.300031130315526,0.100031130315526
20260820,8,"mirage_joint","eta1_C3",0.5,0.395382837223932,0.104617162776068
20260820,8,"mirage_joint","eta2_C1",0.03,0.000310591677186605,0.0296894083228134
20260820,8,"mirage_joint","eta2_C2",0.15,0.134997925478044,0.0150020745219564
20260820,8,"mirage_joint","eta2_C3",0.4,0.171278822542297,0.228721177457703
20260820,8,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260820,8,"separate_mirage","pi10",0.04,0.049,0.009
20260820,8,"separate_mirage","pi01",0.01,0.019,0.009
20260820,8,"separate_mirage","pi11",0.01,0.001,0.009
20260820,8,"separate_mirage","eta1_C1",0.05,0.000132112847647988,0.049867887152352
20260820,8,"separate_mirage","eta1_C2",0.2,0.415840969445063,0.215840969445063
20260820,8,"separate_mirage","eta1_C3",0.5,0.757917833972631,0.257917833972631
20260820,8,"separate_mirage","eta2_C1",0.03,0.000432671340624217,0.0295673286593758
20260820,8,"separate_mirage","eta2_C2",0.15,0.395941920690841,0.245941920690841
20260820,8,"separate_mirage","eta2_C3",0.4,0.108982376635591,0.291017623364409
20260820,8,"mtada_aggregated","pi00",0.94,0.930612189,0.00938781099999997
20260820,8,"mtada_aggregated","pi10",0.04,0.049387811,0.009387811
20260820,8,"mtada_aggregated","pi01",0.01,0.019387811,0.009387811
20260820,8,"mtada_aggregated","pi11",0.01,0.000612189,0.009387811
20260821,9,"mirage_joint","pi00",0.94,0.801313110347235,0.138686889652765
20260821,9,"mirage_joint","pi10",0.04,0.126559748353071,0.0865597483530714
20260821,9,"mirage_joint","pi01",0.01,0.0013640015421482,0.0086359984578518
20260821,9,"mirage_joint","pi11",0.01,0.0707631397575455,0.0607631397575455
20260821,9,"mirage_joint","eta1_C1",0.05,0.0611853460643678,0.0111853460643678
20260821,9,"mirage_joint","eta1_C2",0.2,0.221377539298948,0.021377539298948
20260821,9,"mirage_joint","eta1_C3",0.5,0.340558321542257,0.159441678457743
20260821,9,"mirage_joint","eta2_C1",0.03,0.022948152495338,0.00705184750466203
20260821,9,"mirage_joint","eta2_C2",0.15,0.223337164586686,0.0733371645866857
20260821,9,"mirage_joint","eta2_C3",0.4,0.399402692911253,0.000597307088747445
20260821,9,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260821,9,"separate_mirage","pi10",0.04,0.049,0.009
20260821,9,"separate_mirage","pi01",0.01,0.019,0.009
20260821,9,"separate_mirage","pi11",0.01,0.001,0.009
20260821,9,"separate_mirage","eta1_C1",0.05,0.215203051550396,0.165203051550396
20260821,9,"separate_mirage","eta1_C2",0.2,0.38854404682302,0.18854404682302
20260821,9,"separate_mirage","eta1_C3",0.5,0.586561210039863,0.0865612100398632
20260821,9,"separate_mirage","eta2_C1",0.03,0.127970179197893,0.097970179197893
20260821,9,"separate_mirage","eta2_C2",0.15,0.576632733100746,0.426632733100746
20260821,9,"separate_mirage","eta2_C3",0.4,0.838075184992183,0.438075184992183
20260821,9,"mtada_aggregated","pi00",0.94,0.930800207,0.00919979299999996
20260821,9,"mtada_aggregated","pi10",0.04,0.049199793,0.009199793
20260821,9,"mtada_aggregated","pi01",0.01,0.019199793,0.009199793
20260821,9,"mtada_aggregated","pi11",0.01,0.000800207,0.009199793
20260822,10,"mirage_joint","pi00",0.94,0.871641445133278,0.0683585548667223
20260822,10,"mirage_joint","pi10",0.04,0.0972913080283499,0.0572913080283499
20260822,10,"mirage_joint","pi01",0.01,0.0304721026683711,0.0204721026683711
20260822,10,"mirage_joint","pi11",0.01,0.00059514417000117,0.00940485582999883
20260822,10,"mirage_joint","eta1_C1",0.05,0.126184703486586,0.0761847034865856
20260822,10,"mirage_joint","eta1_C2",0.2,0.44437841421333,0.24437841421333
20260822,10,"mirage_joint","eta1_C3",0.5,0.359461857515008,0.140538142484992
20260822,10,"mirage_joint","eta2_C1",0.03,0.00407190587513917,0.0259280941248608
20260822,10,"mirage_joint","eta2_C2",0.15,0.0269844712022586,0.123015528797741
20260822,10,"mirage_joint","eta2_C3",0.4,0.924244242212362,0.524244242212362
20260822,10,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260822,10,"separate_mirage","pi10",0.04,0.049,0.009
20260822,10,"separate_mirage","pi01",0.01,0.019,0.009
20260822,10,"separate_mirage","pi11",0.01,0.001,0.009
20260822,10,"separate_mirage","eta1_C1",0.05,0.138947269545636,0.0889472695456365
20260822,10,"separate_mirage","eta1_C2",0.2,0.60446407728672,0.40446407728672
20260822,10,"separate_mirage","eta1_C3",0.5,0.694663027249995,0.194663027249995
20260822,10,"separate_mirage","eta2_C1",0.03,0.0014825921256141,0.0285174078743859
20260822,10,"separate_mirage","eta2_C2",0.15,0.0304158383730504,0.11958416162695
20260822,10,"separate_mirage","eta2_C3",0.4,0.999376021789833,0.599376021789833
20260822,10,"mtada_aggregated","pi00",0.94,0.93248318,0.00751681999999998
20260822,10,"mtada_aggregated","pi10",0.04,0.04751682,0.00751682
20260822,10,"mtada_aggregated","pi01",0.01,0.01751682,0.00751682
20260822,10,"mtada_aggregated","pi11",0.01,0.00248318,0.00751682
