"seed","replicate","n_genes","variants_per_gene","n_case1","n_control1","n_case2","n_control2","bf_mode","simulation_design","background_prob","background_multiplier","pi11_truth","mtada_error","method","target","metric","threshold","value"
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","auc",NA,0.839326315789474
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait2","auc",NA,0.733061224489796
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","pleiotropy","auc",NA,0.932525252525253
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","pp08_power",0.8,0.28
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","pp08_fdp",0.8,0.125
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","pp08_discoveries",0.8,8
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait2","pp08_power",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait2","pp08_fdp",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait2","pp08_discoveries",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","pleiotropy","pp08_power",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","pleiotropy","pp08_fdp",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","pleiotropy","pp08_discoveries",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","bfdr_estimate",0.01,0.000739860073570057
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","bfdr_power",0.01,0.24
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","bfdr_discoveries",0.01,6
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","bfdr_observed_fdp",0.05,0.125
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","bfdr_estimate",0.05,0.040343324530101
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","bfdr_power",0.05,0.28
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","bfdr_discoveries",0.05,8
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","bfdr_observed_fdp",0.1,0.2
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","bfdr_estimate",0.1,0.089676499215159
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","bfdr_power",0.1,0.32
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","bfdr_discoveries",0.1,10
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","bfdr_observed_fdp",0.2,0.357142857142857
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","bfdr_estimate",0.2,0.197646169169438
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","bfdr_power",0.2,0.36
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","bfdr_discoveries",0.2,14
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait2","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait2","bfdr_estimate",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait2","bfdr_power",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait2","bfdr_discoveries",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait2","bfdr_observed_fdp",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait2","bfdr_estimate",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait2","bfdr_power",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait2","bfdr_discoveries",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait2","bfdr_observed_fdp",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait2","bfdr_estimate",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait2","bfdr_power",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait2","bfdr_discoveries",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait2","bfdr_observed_fdp",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait2","bfdr_estimate",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait2","bfdr_power",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait2","bfdr_discoveries",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","pleiotropy","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","pleiotropy","bfdr_estimate",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","pleiotropy","bfdr_power",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","pleiotropy","bfdr_discoveries",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","pleiotropy","bfdr_observed_fdp",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","pleiotropy","bfdr_estimate",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","pleiotropy","bfdr_power",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","pleiotropy","bfdr_discoveries",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","pleiotropy","bfdr_observed_fdp",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","pleiotropy","bfdr_estimate",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","pleiotropy","bfdr_power",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","pleiotropy","bfdr_discoveries",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","pleiotropy","bfdr_observed_fdp",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","pleiotropy","bfdr_estimate",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","pleiotropy","bfdr_power",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","pleiotropy","bfdr_discoveries",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","global","runtime_seconds",NA,18.441
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","pleiotropy","pi11_estimate",NA,0.0106689456921798
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait1","auc",NA,0.812631578947368
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait2","auc",NA,0.649183673469388
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","pleiotropy","auc",NA,0.943030303030303
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait1","pp08_power",0.8,0.24
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait1","pp08_fdp",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait1","pp08_discoveries",0.8,6
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait2","pp08_power",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait2","pp08_fdp",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait2","pp08_discoveries",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","pleiotropy","pp08_power",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","pleiotropy","pp08_fdp",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","pleiotropy","pp08_discoveries",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait1","bfdr_estimate",0.01,0.000888639672561179
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait1","bfdr_power",0.01,0.24
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait1","bfdr_discoveries",0.01,6
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.05,0.142857142857143
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait1","bfdr_estimate",0.05,0.0318459344918919
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait1","bfdr_power",0.05,0.24
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait1","bfdr_discoveries",0.05,7
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.1,0.111111111111111
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait1","bfdr_estimate",0.1,0.0898140097147196
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait1","bfdr_power",0.1,0.32
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait1","bfdr_discoveries",0.1,9
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.2,0.25
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait1","bfdr_estimate",0.2,0.195938359502703
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait1","bfdr_power",0.2,0.36
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait1","bfdr_discoveries",0.2,12
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait2","bfdr_estimate",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait2","bfdr_power",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait2","bfdr_discoveries",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait2","bfdr_estimate",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait2","bfdr_power",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait2","bfdr_discoveries",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait2","bfdr_estimate",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait2","bfdr_power",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait2","bfdr_discoveries",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait2","bfdr_estimate",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait2","bfdr_power",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","trait2","bfdr_discoveries",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","pleiotropy","bfdr_power",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","pleiotropy","bfdr_power",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","pleiotropy","bfdr_power",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","pleiotropy","bfdr_power",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","global","runtime_seconds",NA,18.437
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","separate_mirage","pleiotropy","pi11_estimate",NA,0.001
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait1","auc",NA,0.641852631578947
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait2","auc",NA,0.691428571428571
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","pleiotropy","auc",NA,0.718787878787879
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait1","pp08_power",0.8,0.68
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait1","pp08_fdp",0.8,0.931451612903226
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait1","pp08_discoveries",0.8,248
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait2","pp08_power",0.8,0.9
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait2","pp08_fdp",0.8,0.965909090909091
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait2","pp08_discoveries",0.8,264
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","pleiotropy","pp08_power",0.8,0.6
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","pleiotropy","pp08_fdp",0.8,0.97972972972973
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","pleiotropy","pp08_discoveries",0.8,148
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.01,0.931451612903226
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.01,0.00976681168528137
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait1","bfdr_power",0.01,0.68
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.01,248
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.05,0.930909090909091
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.05,0.0485172328541214
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait1","bfdr_power",0.05,0.76
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.05,275
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.1,0.936241610738255
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.1,0.0988605038063606
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait1","bfdr_power",0.1,0.76
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.1,298
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.2,0.944117647058824
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.2,0.198674186762282
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait1","bfdr_power",0.2,0.76
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.2,340
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.01,0.969230769230769
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.01,0.00989833712477942
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait2","bfdr_power",0.01,0.8
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.01,260
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.05,0.968858131487889
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.05,0.048045076817963
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait2","bfdr_power",0.05,0.9
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.05,289
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.1,0.970873786407767
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.1,0.0985559422424357
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait2","bfdr_power",0.1,0.9
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.1,309
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.2,0.971428571428571
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.2,0.199661519275421
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait2","bfdr_power",0.2,1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.2,350
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.01,0.985401459854015
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.01,0.00994609221227572
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.01,0.4
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.01,137
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.05,0.981818181818182
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.05,0.0497054666334598
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.05,0.6
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.05,165
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.1,0.983695652173913
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.1,0.0971486313194039
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.1,0.6
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.1,184
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.2,0.986111111111111
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.2,0.197457039436565
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.2,0.6
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.2,216
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","global","runtime_seconds",NA,0.914999999999992
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mtada_aggregated","pleiotropy","pi11_estimate",NA,0.00880435
20260814,2,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","auc",NA,0.8416
20260814,2,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait2","auc",NA,0.669387755102041
20260814,2,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","pleiotropy","auc",NA,0.886868686868687
20260814,2,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","pp08_power",0.8,0.16
20260814,2,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","pp08_fdp",0.8,0
20260814,2,500,15,3000,3000,3000,3000,"fast","control_informative",0.18,8,0.01,"","mirage_joint","trait1","pp08_discoveries",0.8,4
