"seed","replicate","method","parameter","truth","estimate","abs_error"
20260814,2,"separate_mirage","eta1_C3",0.5,0.738556559275345,0.238556559275345
20260814,2,"separate_mirage","eta2_C1",0.03,0.000505326379490479,0.0294946736205095
20260814,2,"separate_mirage","eta2_C2",0.15,0.0985745942497898,0.0514254057502102
20260814,2,"separate_mirage","eta2_C3",0.4,0.263775179845203,0.136224820154797
20260814,2,"mtada_aggregated","pi00",0.94,0.932185,0.00781500000000002
20260814,2,"mtada_aggregated","pi10",0.04,0.047815,0.007815
20260814,2,"mtada_aggregated","pi01",0.01,0.017815,0.007815
20260814,2,"mtada_aggregated","pi11",0.01,0.002185,0.007815
20260815,3,"mirage_joint","pi00",0.94,0.815009873024782,0.124990126975218
20260815,3,"mirage_joint","pi10",0.04,0.117847081877218,0.0778470818772178
20260815,3,"mirage_joint","pi01",0.01,0.0191376581659711,0.0091376581659711
20260815,3,"mirage_joint","pi11",0.01,0.0480053869320288,0.0380053869320288
20260815,3,"mirage_joint","eta1_C1",0.05,0.109670353696632,0.0596703536966319
20260815,3,"mirage_joint","eta1_C2",0.2,0.0284422834108763,0.171557716589124
20260815,3,"mirage_joint","eta1_C3",0.5,0.374555217165931,0.125444782834069
20260815,3,"mirage_joint","eta2_C1",0.03,0.190523535184039,0.160523535184039
20260815,3,"mirage_joint","eta2_C2",0.15,0.0022973134520917,0.147702686547908
20260815,3,"mirage_joint","eta2_C3",0.4,0.0080122539377332,0.391987746062267
20260815,3,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260815,3,"separate_mirage","pi10",0.04,0.049,0.009
20260815,3,"separate_mirage","pi01",0.01,0.019,0.009
20260815,3,"separate_mirage","pi11",0.01,0.001,0.009
20260815,3,"separate_mirage","eta1_C1",0.05,0.196043185009656,0.146043185009656
20260815,3,"separate_mirage","eta1_C2",0.2,0.0513475235898648,0.148652476410135
20260815,3,"separate_mirage","eta1_C3",0.5,0.779734462725212,0.279734462725212
20260815,3,"separate_mirage","eta2_C1",0.03,0.309088847825346,0.279088847825346
20260815,3,"separate_mirage","eta2_C2",0.15,0.014649733660318,0.135350266339682
20260815,3,"separate_mirage","eta2_C3",0.4,0.0786518904506769,0.321348109549323
20260815,3,"mtada_aggregated","pi00",0.94,0.93165816,0.00834184000000004
20260815,3,"mtada_aggregated","pi10",0.04,0.04834184,0.00834184
20260815,3,"mtada_aggregated","pi01",0.01,0.01834184,0.00834184
20260815,3,"mtada_aggregated","pi11",0.01,0.00165816,0.00834184
20260816,4,"mirage_joint","pi00",0.94,0.905937027852132,0.0340629721478678
20260816,4,"mirage_joint","pi10",0.04,0.0785633376831582,0.0385633376831582
20260816,4,"mirage_joint","pi01",0.01,4.4586429207194e-05,0.00995541357079281
20260816,4,"mirage_joint","pi11",0.01,0.0154550480355024,0.00545504803550241
20260816,4,"mirage_joint","eta1_C1",0.05,0.022635872355395,0.027364127644605
20260816,4,"mirage_joint","eta1_C2",0.2,0.249793078698481,0.0497930786984815
20260816,4,"mirage_joint","eta1_C3",0.5,0.909799737573389,0.409799737573389
20260816,4,"mirage_joint","eta2_C1",0.03,0.0778084443917247,0.0478084443917247
20260816,4,"mirage_joint","eta2_C2",0.15,0.372200057077186,0.222200057077186
20260816,4,"mirage_joint","eta2_C3",0.4,0.955261748401425,0.555261748401425
20260816,4,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260816,4,"separate_mirage","pi10",0.04,0.049,0.009
20260816,4,"separate_mirage","pi01",0.01,0.019,0.009
20260816,4,"separate_mirage","pi11",0.01,0.001,0.009
20260816,4,"separate_mirage","eta1_C1",0.05,0.0293458474618532,0.0206541525381468
20260816,4,"separate_mirage","eta1_C2",0.2,0.308541449986829,0.108541449986829
20260816,4,"separate_mirage","eta1_C3",0.5,0.999203963889087,0.499203963889087
20260816,4,"separate_mirage","eta2_C1",0.03,0.0721376926460761,0.0421376926460761
20260816,4,"separate_mirage","eta2_C2",0.15,0.346485030911227,0.196485030911227
20260816,4,"separate_mirage","eta2_C3",0.4,0.911638887281736,0.511638887281736
20260816,4,"mtada_aggregated","pi00",0.94,0.9339514,0.00604859999999996
20260816,4,"mtada_aggregated","pi10",0.04,0.0460486,0.0060486
20260816,4,"mtada_aggregated","pi01",0.01,0.0160486,0.0060486
20260816,4,"mtada_aggregated","pi11",0.01,0.0039514,0.0060486
20260817,5,"mirage_joint","pi00",0.94,0.863752316426793,0.0762476835732071
20260817,5,"mirage_joint","pi10",0.04,0.0166788145317835,0.0233211854682165
20260817,5,"mirage_joint","pi01",0.01,0.0574140713749546,0.0474140713749546
20260817,5,"mirage_joint","pi11",0.01,0.0621547976664691,0.0521547976664691
20260817,5,"mirage_joint","eta1_C1",0.05,0.131536492738947,0.0815364927389471
20260817,5,"mirage_joint","eta1_C2",0.2,0.140945975126717,0.059054024873283
20260817,5,"mirage_joint","eta1_C3",0.5,0.636381325059574,0.136381325059574
20260817,5,"mirage_joint","eta2_C1",0.03,0.0349375507134868,0.00493755071348682
20260817,5,"mirage_joint","eta2_C2",0.15,0.333398326110956,0.183398326110956
20260817,5,"mirage_joint","eta2_C3",0.4,0.190504570746606,0.209495429253394
20260817,5,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260817,5,"separate_mirage","pi10",0.04,0.049,0.009
20260817,5,"separate_mirage","pi01",0.01,0.019,0.009
20260817,5,"separate_mirage","pi11",0.01,0.001,0.009
20260817,5,"separate_mirage","eta1_C1",0.05,0.206505648485989,0.156505648485989
20260817,5,"separate_mirage","eta1_C2",0.2,0.221817704022066,0.0218177040220664
20260817,5,"separate_mirage","eta1_C3",0.5,0.717998886972793,0.217998886972793
20260817,5,"separate_mirage","eta2_C1",0.03,0.00613706740275351,0.0238629325972465
20260817,5,"separate_mirage","eta2_C2",0.15,0.714537801531481,0.564537801531481
20260817,5,"separate_mirage","eta2_C3",0.4,0.341517681888535,0.0584823181114649
20260817,5,"mtada_aggregated","pi00",0.94,0.93441788,0.00558212000000002
20260817,5,"mtada_aggregated","pi10",0.04,0.04558212,0.00558212
20260817,5,"mtada_aggregated","pi01",0.01,0.01558212,0.00558212
20260817,5,"mtada_aggregated","pi11",0.01,0.00441788,0.00558212
20260818,6,"mirage_joint","pi00",0.94,0.821196305815171,0.118803694184829
20260818,6,"mirage_joint","pi10",0.04,0.112340720970818,0.072340720970818
20260818,6,"mirage_joint","pi01",0.01,0.0329768584046316,0.0229768584046316
20260818,6,"mirage_joint","pi11",0.01,0.033486114809379,0.023486114809379
20260818,6,"mirage_joint","eta1_C1",0.05,0.0954432205560044,0.0454432205560044
20260818,6,"mirage_joint","eta1_C2",0.2,0.0282856211471087,0.171714378852891
20260818,6,"mirage_joint","eta1_C3",0.5,0.739671254782758,0.239671254782758
20260818,6,"mirage_joint","eta2_C1",0.03,0.00124585606772322,0.0287541439322768
20260818,6,"mirage_joint","eta2_C2",0.15,0.0924579229473169,0.0575420770526831
20260818,6,"mirage_joint","eta2_C3",0.4,0.384817580276768,0.0151824197232319
20260818,6,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260818,6,"separate_mirage","pi10",0.04,0.049,0.009
20260818,6,"separate_mirage","pi01",0.01,0.019,0.009
20260818,6,"separate_mirage","pi11",0.01,0.001,0.009
20260818,6,"separate_mirage","eta1_C1",0.05,0.116376563120979,0.0663765631209791
20260818,6,"separate_mirage","eta1_C2",0.2,0.0886283267118965,0.111371673288104
20260818,6,"separate_mirage","eta1_C3",0.5,0.999951302767398,0.499951302767398
20260818,6,"separate_mirage","eta2_C1",0.03,0.000706060883524855,0.0292939391164751
20260818,6,"separate_mirage","eta2_C2",0.15,0.214462542757389,0.0644625427573892
20260818,6,"separate_mirage","eta2_C3",0.4,0.760958326760641,0.360958326760641
20260818,6,"mtada_aggregated","pi00",0.94,0.93316585,0.00683414999999998
20260818,6,"mtada_aggregated","pi10",0.04,0.04683415,0.00683415
20260818,6,"mtada_aggregated","pi01",0.01,0.01683415,0.00683415
20260818,6,"mtada_aggregated","pi11",0.01,0.00316585,0.00683415
20260819,7,"mirage_joint","pi00",0.94,0.80608320902604,0.13391679097396
20260819,7,"mirage_joint","pi10",0.04,0.139356768040836,0.0993567680408364
20260819,7,"mirage_joint","pi01",0.01,0.0417338659806292,0.0317338659806292
20260819,7,"mirage_joint","pi11",0.01,0.0128261569524945,0.00282615695249445
20260819,7,"mirage_joint","eta1_C1",0.05,0.0124850862762128,0.0375149137237872
20260819,7,"mirage_joint","eta1_C2",0.2,0.147632426072208,0.052367573927792
20260819,7,"mirage_joint","eta1_C3",0.5,0.316600101563461,0.183399898436539
20260819,7,"mirage_joint","eta2_C1",0.03,0.00945072076324751,0.0205492792367525
20260819,7,"mirage_joint","eta2_C2",0.15,0.150163856153273,0.000163856153272912
20260819,7,"mirage_joint","eta2_C3",0.4,0.352559105271163,0.0474408947288375
20260819,7,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260819,7,"separate_mirage","pi10",0.04,0.049,0.009
20260819,7,"separate_mirage","pi01",0.01,0.019,0.009
20260819,7,"separate_mirage","pi11",0.01,0.001,0.009
20260819,7,"separate_mirage","eta1_C1",0.05,0.00942509589487506,0.0405749041051249
20260819,7,"separate_mirage","eta1_C2",0.2,0.219061813106235,0.0190618131062355
20260819,7,"separate_mirage","eta1_C3",0.5,0.646418439592118,0.146418439592118
20260819,7,"separate_mirage","eta2_C1",0.03,0.00688051024150368,0.0231194897584963
20260819,7,"separate_mirage","eta2_C2",0.15,0.251477367826636,0.101477367826636
20260819,7,"separate_mirage","eta2_C3",0.4,0.468262359981863,0.0682623599818628
20260819,7,"mtada_aggregated","pi00",0.94,0.93229801,0.00770199000000005
20260819,7,"mtada_aggregated","pi10",0.04,0.04770199,0.00770199
20260819,7,"mtada_aggregated","pi01",0.01,0.01770199,0.00770199
20260819,7,"mtada_aggregated","pi11",0.01,0.00229801,0.00770199
20260820,8,"mirage_joint","pi00",0.94,0.796812702556051,0.143187297443949
20260820,8,"mirage_joint","pi10",0.04,0.0401136623146616,0.000113662314661554
20260820,8,"mirage_joint","pi01",0.01,0.00660034444503673,0.00339965555496327
20260820,8,"mirage_joint","pi11",0.01,0.156473290684251,0.146473290684251
20260820,8,"mirage_joint","eta1_C1",0.05,0.0403583383937929,0.00964166160620707
20260820,8,"mirage_joint","eta1_C2",0.2,0.198888650078486,0.00111134992151438
20260820,8,"mirage_joint","eta1_C3",0.5,0.217242367271161,0.282757632728839
20260820,8,"mirage_joint","eta2_C1",0.03,0.00615858983636823,0.0238414101636318
20260820,8,"mirage_joint","eta2_C2",0.15,0.312876016312819,0.162876016312819
20260820,8,"mirage_joint","eta2_C3",0.4,0.185862952732736,0.214137047267264
20260820,8,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260820,8,"separate_mirage","pi10",0.04,0.049,0.009
20260820,8,"separate_mirage","pi01",0.01,0.019,0.009
20260820,8,"separate_mirage","pi11",0.01,0.001,0.009
20260820,8,"separate_mirage","eta1_C1",0.05,0.0942646289043581,0.0442646289043581
20260820,8,"separate_mirage","eta1_C2",0.2,0.217566256474463,0.0175662564744634
20260820,8,"separate_mirage","eta1_C3",0.5,0.620306244387333,0.120306244387333
20260820,8,"separate_mirage","eta2_C1",0.03,0.00452732027216385,0.0254726797278362
20260820,8,"separate_mirage","eta2_C2",0.15,0.365251026231189,0.215251026231189
20260820,8,"separate_mirage","eta2_C3",0.4,0.596164288449851,0.196164288449851
20260820,8,"mtada_aggregated","pi00",0.94,0.93137652,0.00862348000000002
20260820,8,"mtada_aggregated","pi10",0.04,0.04862348,0.00862348
20260820,8,"mtada_aggregated","pi01",0.01,0.01862348,0.00862348
20260820,8,"mtada_aggregated","pi11",0.01,0.00137652,0.00862348
20260821,9,"mirage_joint","pi00",0.94,0.847747756101107,0.0922522438988933
20260821,9,"mirage_joint","pi10",0.04,0.0499281094878747,0.00992810948787471
20260821,9,"mirage_joint","pi01",0.01,0.089997104056091,0.079997104056091
20260821,9,"mirage_joint","pi11",0.01,0.0123270303549277,0.0023270303549277
20260821,9,"mirage_joint","eta1_C1",0.05,0.0146768516953103,0.0353231483046897
20260821,9,"mirage_joint","eta1_C2",0.2,0.0891779038831658,0.110822096116834
20260821,9,"mirage_joint","eta1_C3",0.5,0.307594228540683,0.192405771459317
20260821,9,"mirage_joint","eta2_C1",0.03,0.21886745865286,0.18886745865286
20260821,9,"mirage_joint","eta2_C2",0.15,0.423665592317871,0.273665592317871
20260821,9,"mirage_joint","eta2_C3",0.4,0.0481431281841022,0.351856871815898
20260821,9,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260821,9,"separate_mirage","pi10",0.04,0.049,0.009
20260821,9,"separate_mirage","pi01",0.01,0.019,0.009
20260821,9,"separate_mirage","pi11",0.01,0.001,0.009
20260821,9,"separate_mirage","eta1_C1",0.05,0.0112924242559546,0.0387075757440454
20260821,9,"separate_mirage","eta1_C2",0.2,0.109641680774771,0.0903583192252292
20260821,9,"separate_mirage","eta1_C3",0.5,0.371162555763343,0.128837444236657
20260821,9,"separate_mirage","eta2_C1",0.03,0.331146728617546,0.301146728617546
20260821,9,"separate_mirage","eta2_C2",0.15,0.896284702581995,0.746284702581995
20260821,9,"separate_mirage","eta2_C3",0.4,0.854859208515258,0.454859208515258
20260821,9,"mtada_aggregated","pi00",0.94,0.93201361,0.00798639000000001
20260821,9,"mtada_aggregated","pi10",0.04,0.04798639,0.00798639
20260821,9,"mtada_aggregated","pi01",0.01,0.01798639,0.00798639
20260821,9,"mtada_aggregated","pi11",0.01,0.00201361,0.00798639
20260822,10,"mirage_joint","pi00",0.94,0.911998782107051,0.0280012178929493
20260822,10,"mirage_joint","pi10",0.04,0.0751951685775909,0.0351951685775909
20260822,10,"mirage_joint","pi01",0.01,5.64314101250081e-07,0.00999943568589875
20260822,10,"mirage_joint","pi11",0.01,0.012805485001257,0.00280548500125705
20260822,10,"mirage_joint","eta1_C1",0.05,0.130379793556984,0.0803797935569844
20260822,10,"mirage_joint","eta1_C2",0.2,0.443855077213854,0.243855077213854
20260822,10,"mirage_joint","eta1_C3",0.5,0.596221032254082,0.0962210322540824
20260822,10,"mirage_joint","eta2_C1",0.03,0.00804813006427247,0.0219518699357275
20260822,10,"mirage_joint","eta2_C2",0.15,0.896702210321072,0.746702210321072
20260822,10,"mirage_joint","eta2_C3",0.4,0.938421480136149,0.538421480136149
20260822,10,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260822,10,"separate_mirage","pi10",0.04,0.049,0.009
20260822,10,"separate_mirage","pi01",0.01,0.019,0.009
20260822,10,"separate_mirage","pi11",0.01,0.001,0.009
20260822,10,"separate_mirage","eta1_C1",0.05,0.159450994167816,0.109450994167816
20260822,10,"separate_mirage","eta1_C2",0.2,0.49098660380174,0.29098660380174
20260822,10,"separate_mirage","eta1_C3",0.5,0.874168293239696,0.374168293239696
20260822,10,"separate_mirage","eta2_C1",0.03,0.00554450895909855,0.0244554910409014
20260822,10,"separate_mirage","eta2_C2",0.15,0.894729464586003,0.744729464586003
20260822,10,"separate_mirage","eta2_C3",0.4,0.441574768613702,0.0415747686137022
20260822,10,"mtada_aggregated","pi00",0.94,0.93177426,0.00822573999999998
20260822,10,"mtada_aggregated","pi10",0.04,0.04822574,0.00822574
20260822,10,"mtada_aggregated","pi01",0.01,0.01822574,0.00822574
20260822,10,"mtada_aggregated","pi11",0.01,0.00177426,0.00822574
20260823,11,"mirage_joint","pi00",0.94,0.897887181158407,0.0421128188415928
20260823,11,"mirage_joint","pi10",0.04,0.0914442734336818,0.0514442734336818
20260823,11,"mirage_joint","pi01",0.01,0.000933498674929172,0.00906650132507083
20260823,11,"mirage_joint","pi11",0.01,0.00973504673298183,0.000264953267018175
20260823,11,"mirage_joint","eta1_C1",0.05,0.0488313080381352,0.00116869196186478
20260823,11,"mirage_joint","eta1_C2",0.2,0.366529431761707,0.166529431761707
20260823,11,"mirage_joint","eta1_C3",0.5,0.808201086542488,0.308201086542488
20260823,11,"mirage_joint","eta2_C1",0.03,0.00415653777669166,0.0258434622233083
20260823,11,"mirage_joint","eta2_C2",0.15,0.185491415775412,0.035491415775412
20260823,11,"mirage_joint","eta2_C3",0.4,0.00630902652386478,0.393690973476135
20260823,11,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260823,11,"separate_mirage","pi10",0.04,0.049,0.009
20260823,11,"separate_mirage","pi01",0.01,0.019,0.009
20260823,11,"separate_mirage","pi11",0.01,0.001,0.009
20260823,11,"separate_mirage","eta1_C1",0.05,0.0679852851645237,0.0179852851645237
20260823,11,"separate_mirage","eta1_C2",0.2,0.561283717588784,0.361283717588784
20260823,11,"separate_mirage","eta1_C3",0.5,0.97898192512694,0.47898192512694
20260823,11,"separate_mirage","eta2_C1",0.03,0.0205268967275413,0.00947310327245874
20260823,11,"separate_mirage","eta2_C2",0.15,0.0171146866458313,0.132885313354169
20260823,11,"separate_mirage","eta2_C3",0.4,0.00375328580626484,0.396246714193735
20260823,11,"mtada_aggregated","pi00",0.94,0.93212376,0.00787623999999998
20260823,11,"mtada_aggregated","pi10",0.04,0.04787624,0.00787624
20260823,11,"mtada_aggregated","pi01",0.01,0.01787624,0.00787624
20260823,11,"mtada_aggregated","pi11",0.01,0.00212376,0.00787624
20260824,12,"mirage_joint","pi00",0.94,0.796438899010543,0.143561100989457
20260824,12,"mirage_joint","pi10",0.04,0.125584159002677,0.0855841590026766
20260824,12,"mirage_joint","pi01",0.01,0.017294769942763,0.00729476994276298
20260824,12,"mirage_joint","pi11",0.01,0.0606821720440172,0.0506821720440172
20260824,12,"mirage_joint","eta1_C1",0.05,0.0891058919151916,0.0391058919151916
20260824,12,"mirage_joint","eta1_C2",0.2,0.24710500951627,0.0471050095162702
20260824,12,"mirage_joint","eta1_C3",0.5,0.0764481358883652,0.423551864111635
20260824,12,"mirage_joint","eta2_C1",0.03,0.00481105038577645,0.0251889496142235
20260824,12,"mirage_joint","eta2_C2",0.15,0.0381389931780986,0.111861006821901
20260824,12,"mirage_joint","eta2_C3",0.4,0.360326509831737,0.0396734901682631
20260824,12,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260824,12,"separate_mirage","pi10",0.04,0.049,0.009
20260824,12,"separate_mirage","pi01",0.01,0.019,0.009
20260824,12,"separate_mirage","pi11",0.01,0.001,0.009
20260824,12,"separate_mirage","eta1_C1",0.05,0.179212919058341,0.129212919058341
20260824,12,"separate_mirage","eta1_C2",0.2,0.458060194993476,0.258060194993476
20260824,12,"separate_mirage","eta1_C3",0.5,0.16958730393002,0.33041269606998
20260824,12,"separate_mirage","eta2_C1",0.03,0.029418799092783,0.000581200907217017
20260824,12,"separate_mirage","eta2_C2",0.15,0.0354434651116879,0.114556534888312
20260824,12,"separate_mirage","eta2_C3",0.4,0.822724118137161,0.422724118137161
20260824,12,"mtada_aggregated","pi00",0.94,0.930919928,0.00908007200000005
20260824,12,"mtada_aggregated","pi10",0.04,0.049080072,0.009080072
20260824,12,"mtada_aggregated","pi01",0.01,0.019080072,0.009080072
20260824,12,"mtada_aggregated","pi11",0.01,0.000919928,0.009080072
20260825,13,"mirage_joint","pi00",0.94,0.899919363221465,0.0400806367785351
20260825,13,"mirage_joint","pi10",0.04,0.0550119547686186,0.0150119547686186
20260825,13,"mirage_joint","pi01",0.01,0.0450682675692527,0.0350682675692527
20260825,13,"mirage_joint","pi11",0.01,4.14440664004799e-07,0.009999585559336
20260825,13,"mirage_joint","eta1_C1",0.05,0.00406566221508665,0.0459343377849133
20260825,13,"mirage_joint","eta1_C2",0.2,0.457161444094538,0.257161444094538
20260825,13,"mirage_joint","eta1_C3",0.5,0.938740089566576,0.438740089566576
20260825,13,"mirage_joint","eta2_C1",0.03,9.71817669121342e-05,0.0299028182330879
20260825,13,"mirage_joint","eta2_C2",0.15,0.290232349747768,0.140232349747768
20260825,13,"mirage_joint","eta2_C3",0.4,0.994807527882839,0.594807527882839
20260825,13,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260825,13,"separate_mirage","pi10",0.04,0.049,0.009
20260825,13,"separate_mirage","pi01",0.01,0.019,0.009
20260825,13,"separate_mirage","pi11",0.01,0.001,0.009
20260825,13,"separate_mirage","eta1_C1",0.05,0.00223315155208616,0.0477668484479138
20260825,13,"separate_mirage","eta1_C2",0.2,0.479326846418312,0.279326846418312
20260825,13,"separate_mirage","eta1_C3",0.5,0.990816452178225,0.490816452178225
20260825,13,"separate_mirage","eta2_C1",0.03,2.00078134434908e-05,0.0299799921865565
20260825,13,"separate_mirage","eta2_C2",0.15,0.315537741831048,0.165537741831048
20260825,13,"separate_mirage","eta2_C3",0.4,0.999999948924436,0.599999948924436
20260825,13,"mtada_aggregated","pi00",0.94,0.93268183,0.00731817000000001
20260825,13,"mtada_aggregated","pi10",0.04,0.04731817,0.00731817
20260825,13,"mtada_aggregated","pi01",0.01,0.01731817,0.00731817
20260825,13,"mtada_aggregated","pi11",0.01,0.00268183,0.00731817
20260826,14,"mirage_joint","pi00",0.94,0.850857727952305,0.0891422720476953
20260826,14,"mirage_joint","pi10",0.04,0.0818818934840853,0.0418818934840853
20260826,14,"mirage_joint","pi01",0.01,0.0123439841135808,0.00234398411358077
20260826,14,"mirage_joint","pi11",0.01,0.0549163944500294,0.0449163944500294
20260826,14,"mirage_joint","eta1_C1",0.05,0.0220436242610978,0.0279563757389022
20260826,14,"mirage_joint","eta1_C2",0.2,0.0539780924659796,0.14602190753402
20260826,14,"mirage_joint","eta1_C3",0.5,0.426157571840851,0.0738424281591493
20260826,14,"mirage_joint","eta2_C1",0.03,0.000811824975833905,0.0291881750241661
20260826,14,"mirage_joint","eta2_C2",0.15,0.0143813285769515,0.135618671423048
20260826,14,"mirage_joint","eta2_C3",0.4,0.91777520666683,0.51777520666683
20260826,14,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260826,14,"separate_mirage","pi10",0.04,0.049,0.009
20260826,14,"separate_mirage","pi01",0.01,0.019,0.009
20260826,14,"separate_mirage","pi11",0.01,0.001,0.009
20260826,14,"separate_mirage","eta1_C1",0.05,0.0470975165007109,0.00290248349928913
20260826,14,"separate_mirage","eta1_C2",0.2,0.0993911768994247,0.100608823100575
20260826,14,"separate_mirage","eta1_C3",0.5,0.740192456186522,0.240192456186522
20260826,14,"separate_mirage","eta2_C1",0.03,0.000105921912711609,0.0298940780872884
20260826,14,"separate_mirage","eta2_C2",0.15,0.0324957649855992,0.117504235014401
20260826,14,"separate_mirage","eta2_C3",0.4,0.999999893734627,0.599999893734627
20260826,14,"mtada_aggregated","pi00",0.94,0.930163841,0.00983615900000001
20260826,14,"mtada_aggregated","pi10",0.04,0.049836159,0.009836159
20260826,14,"mtada_aggregated","pi01",0.01,0.019836159,0.009836159
20260826,14,"mtada_aggregated","pi11",0.01,0.000163841,0.009836159
20260827,15,"mirage_joint","pi00",0.94,0.848329253096229,0.0916707469037712
20260827,15,"mirage_joint","pi10",0.04,0.113868303938807,0.0738683039388066
20260827,15,"mirage_joint","pi01",0.01,0.000531851455962477,0.00946814854403752
20260827,15,"mirage_joint","pi11",0.01,0.0372705915090023,0.0272705915090023
20260827,15,"mirage_joint","eta1_C1",0.05,0.0352125351671932,0.0147874648328068
20260827,15,"mirage_joint","eta1_C2",0.2,0.33590971282042,0.13590971282042
20260827,15,"mirage_joint","eta1_C3",0.5,0.417321564675141,0.0826784353248589
20260827,15,"mirage_joint","eta2_C1",0.03,0.0039053137590021,0.0260946862409979
20260827,15,"mirage_joint","eta2_C2",0.15,0.0895549005075222,0.0604450994924778
20260827,15,"mirage_joint","eta2_C3",0.4,0.396297579509558,0.00370242049044245
20260827,15,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260827,15,"separate_mirage","pi10",0.04,0.049,0.009
20260827,15,"separate_mirage","pi01",0.01,0.019,0.009
20260827,15,"separate_mirage","pi11",0.01,0.001,0.009
20260827,15,"separate_mirage","eta1_C1",0.05,0.0460579074983639,0.00394209250163611
20260827,15,"separate_mirage","eta1_C2",0.2,0.462177836737528,0.262177836737528
20260827,15,"separate_mirage","eta1_C3",0.5,0.682817140022601,0.182817140022601
20260827,15,"separate_mirage","eta2_C1",0.03,0.00050864125774188,0.0294913587422581
20260827,15,"separate_mirage","eta2_C2",0.15,0.109604829953983,0.0403951700460174
20260827,15,"separate_mirage","eta2_C3",0.4,0.874546768244147,0.474546768244147
20260827,15,"mtada_aggregated","pi00",0.94,0.93216248,0.00783752000000004
20260827,15,"mtada_aggregated","pi10",0.04,0.04783752,0.00783752
20260827,15,"mtada_aggregated","pi01",0.01,0.01783752,0.00783752
