"seed","replicate","n_genes","variants_per_gene","n_case1","n_control1","n_case2","n_control2","bf_mode","simulation_design","background_prob","background_multiplier","pi11_truth","mtada_error","method","target","metric","threshold","value"
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","trait2","bfdr_discoveries",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","trait2","bfdr_observed_fdp",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","trait2","bfdr_estimate",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","trait2","bfdr_power",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","trait2","bfdr_discoveries",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","trait2","bfdr_observed_fdp",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","trait2","bfdr_estimate",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","trait2","bfdr_power",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","trait2","bfdr_discoveries",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","pleiotropy","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","pleiotropy","bfdr_estimate",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","pleiotropy","bfdr_power",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","pleiotropy","bfdr_discoveries",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","pleiotropy","bfdr_observed_fdp",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","pleiotropy","bfdr_estimate",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","pleiotropy","bfdr_power",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","pleiotropy","bfdr_discoveries",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","pleiotropy","bfdr_observed_fdp",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","pleiotropy","bfdr_estimate",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","pleiotropy","bfdr_power",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","pleiotropy","bfdr_discoveries",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","pleiotropy","bfdr_observed_fdp",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","pleiotropy","bfdr_estimate",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","pleiotropy","bfdr_power",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","pleiotropy","bfdr_discoveries",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","global","runtime_seconds",NA,18.381
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","pleiotropy","pi11_estimate",NA,0.0152770753443648
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait1","auc",NA,0.612884210526316
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait2","auc",NA,0.766530612244898
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","pleiotropy","auc",NA,0.488484848484848
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait1","pp08_power",0.8,0.12
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait1","pp08_fdp",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait1","pp08_discoveries",0.8,3
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait2","pp08_power",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait2","pp08_fdp",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait2","pp08_discoveries",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","pleiotropy","pp08_power",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","pleiotropy","pp08_fdp",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","pleiotropy","pp08_discoveries",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait1","bfdr_estimate",0.01,0.00662823172952498
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait1","bfdr_power",0.01,0.12
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait1","bfdr_discoveries",0.01,3
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait1","bfdr_estimate",0.05,0.00662823172952498
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait1","bfdr_power",0.05,0.12
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait1","bfdr_discoveries",0.05,3
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.1,0.25
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait1","bfdr_estimate",0.1,0.0943010012720323
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait1","bfdr_power",0.1,0.12
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait1","bfdr_discoveries",0.1,4
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.2,0.333333333333333
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait1","bfdr_estimate",0.2,0.19035172820781
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait1","bfdr_power",0.2,0.16
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait1","bfdr_discoveries",0.2,6
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait2","bfdr_estimate",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait2","bfdr_power",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait2","bfdr_discoveries",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait2","bfdr_estimate",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait2","bfdr_power",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait2","bfdr_discoveries",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait2","bfdr_estimate",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait2","bfdr_power",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait2","bfdr_discoveries",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait2","bfdr_estimate",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait2","bfdr_power",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","trait2","bfdr_discoveries",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","pleiotropy","bfdr_power",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","pleiotropy","bfdr_power",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","pleiotropy","bfdr_power",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","pleiotropy","bfdr_power",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","global","runtime_seconds",NA,18.192
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","separate_mirage","pleiotropy","pi11_estimate",NA,0.001
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait1","auc",NA,0.6896
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait2","auc",NA,0.593673469387755
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","pleiotropy","auc",NA,0.446060606060606
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait1","pp08_power",0.8,0.32
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait1","pp08_fdp",0.8,0.75
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait1","pp08_discoveries",0.8,32
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait2","pp08_power",0.8,0.1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait2","pp08_fdp",0.8,0.944444444444444
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait2","pp08_discoveries",0.8,18
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","pleiotropy","pp08_power",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","pleiotropy","pp08_fdp",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","pleiotropy","pp08_discoveries",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.01,0.75
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.01,0.00853986494422104
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait1","bfdr_power",0.01,0.28
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.01,28
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.05,0.771428571428571
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.05,0.0427289862340002
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait1","bfdr_power",0.05,0.32
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.05,35
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.1,0.775
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.1,0.0956831773257699
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait1","bfdr_power",0.1,0.36
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.1,40
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.2,0.816326530612245
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.2,0.197121661222431
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait1","bfdr_power",0.2,0.36
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.2,49
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.01,0.9
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.01,0.00694916546108546
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait2","bfdr_power",0.01,0.1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.01,10
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.05,0.941176470588235
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.05,0.0424485927653668
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait2","bfdr_power",0.05,0.1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.05,17
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.1,0.956521739130435
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.1,0.0958248432710059
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait2","bfdr_power",0.1,0.1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.1,23
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.2,0.96551724137931
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.2,0.19132856847807
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait2","bfdr_power",0.2,0.1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.2,29
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","global","runtime_seconds",NA,1.005
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mtada_aggregated","pleiotropy","pi11_estimate",NA,0.000880093
20260814,2,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","trait1","auc",NA,0.728168421052632
20260814,2,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","trait2","auc",NA,0.681428571428571
20260814,2,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","pleiotropy","auc",NA,0.570909090909091
20260814,2,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","trait1","pp08_power",0.8,0.12
20260814,2,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","trait1","pp08_fdp",0.8,0
20260814,2,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,4,0.01,"","mirage_joint","trait1","pp08_discoveries",0.8,3
